"-199,234","0,0","-19,28","-41,64","-73,99","-112,136","-150,172","-176,195","-189,211","-196,221","-199,230"
"-272,-114","0,0","-14,-7","-42,-19","-63,-27","-98,-41","-145,-57","-163,-66","-198,-81","-241,-97","-263,-107"
"-314,65","0,0","-31,2","-71,2","-110,3","-155,12","-199,21","-233,32","-261,44","-286,54","-305,61"
"170,-117","0,0","14,-14","44,-38","64,-54","87,-73","115,-92","129,-100","135,-103","145,-108","164,-117"
"-138,-49","0,0","-6,-2","-24,-12","-50,-27","-73,-40","-102,-52","-122,-59","-132,-60","-144,-56","-146,-54"
"304,-160","0,0","31,-26","73,-57","97,-72","128,-90","172,-115","197,-134","223,-147","266,-154","297,-158"
"371,-129","0,0","26,-7","83,-24","127,-38","165,-51","218,-71","266,-80","306,-96","348,-113","363,-122"
"-60,-216","0,0","-7,-16","-11,-47","-11,-75","-12,-109","-18,-138","-25,-157","-36,-185","-42,-196","-51,-209"
"-112,-69","0,0","-5,-3","-17,-13","-32,-24","-45,-36","-59,-47","-76,-57","-92,-67","-97,-70","-101,-70"
"-426,87","0,0","-19,7","-81,9","-183,30","-253,56","-310,76","-358,81","-381,81","-402,84","-420,87"
"102,-83","0,0","13,-14","41,-43","85,-77","109,-97","114,-101","113,-95","108,-92","104,-86","102,-83"
"228,-63","0,0","27,-14","53,-29","79,-44","102,-51","115,-55","138,-60","175,-67","208,-70","228,-67"
"-262,-169","0,0","-9,-3","-46,-28","-80,-55","-117,-80","-151,-103","-188,-124","-219,-144","-233,-153","-243,-159"
"-82,97","0,0","-9,10","-28,28","-47,46","-58,57","-63,65","-68,75","-74,85","-79,92","-82,97"
"-399,-111","0,0","-50,-20","-155,-62","-221,-88","-272,-107","-324,-118","-358,-124","-372,-123","-384,-117","-391,-113"
"-363,-81","0,0","-15,-6","-75,-27","-155,-43","-221,-56","-273,-67","-307,-73","-334,-79","-343,-81","-356,-83"
"-318,105","0,0","-17,5","-56,18","-121,44","-178,67","-214,79","-244,87","-283,94","-301,101","-309,103"
"15,-225","0,0","0,-15","1,-46","2,-77","1,-114","4,-131","5,-162","3,-191","4,-207","9,-220"
"-280,-146","0,0","-8,-3","-30,-17","-62,-35","-108,-63","-139,-82","-175,-102","-213,-119","-248,-133","-278,-145"
"-162,-57","0,0","-18,-10","-63,-32","-99,-49","-132,-63","-161,-74","-173,-75","-177,-72","-174,-67","-167,-60"
"-141,203","0,0","-11,15","-28,37","-51,66","-77,99","-101,139","-117,162","-124,175","-130,187","-137,197"
"0,70","0,0","0,0","0,10","0,20","0,20","10,30","10,30","10,40","10,40","10,50"
"-1500,40","0,0","-110,-10","-260,-10","-420,-10","-730,-10","-990,-10","-1170,-10","-1290,0","-1360,20","-1410,50"
"-750,190","0,0","-30,0","-70,10","-140,30","-250,60","-380,80","-490,100","-560,120","-660,160","-750,190"
"-1000,820","0,0","-60,50","-140,140","-240,230","-390,330","-610,470","-750,610","-850,680","-930,730","-980,770"
"-1530,-190","0,0","-80,-20","-170,-40","-410,-90","-600,-120","-820,-150","-1020,-150","-1170,-150","-1300,-150","-1390,-160"
"-310,250","0,0","-20,20","-80,50","-130,90","-160,100","-200,130","-230,160","-250,180","-270,210","-290,230"
"150,-620","0,0","20,-60","60,-160","80,-260","90,-330","100,-380","110,-430","130,-500","140,-550","150,-590"
"-1020,690","0,0","-50,40","-140,100","-380,250","-550,350","-710,460","-800,550","-870,600","-920,630","-970,670"
"1410,550","0,0","60,20","240,90","400,160","600,220","790,280","990,350","1120,400","1210,450","1310,500"
"1350,590","0,0","70,40","180,80","330,150","620,240","870,330","1030,390","1240,480","1320,530","1330,550"
"940,-90","0,0","30,0","200,0","430,0","590,0","770,0","890,-30","930,-50","940,-80","940,-90"
"-790,-90","0,0","-50,-10","-190,-30","-270,-30","-360,-30","-480,-30","-550,-30","-600,-40","-700,-70","-790,-90"
"350,-680","0,0","20,-50","50,-110","90,-160","120,-220","160,-300","200,-410","230,-490","260,-560","290,-590"
"-1760,-390","0,0","-50,-20","-220,-60","-400,-90","-580,-130","-790,-170","-1030,-230","-1280,-280","-1460,-330","-1610,-360"
"1540,0","0,0","80,0","370,0","530,0","650,0","790,0","1020,0","1240,0","1300,0","1370,0"
"-240,-930","0,0","-10,-40","-20,-100","-50,-170","-90,-280","-120,-400","-140,-530","-150,-630","-170,-740","-200,-830"
"90,-810","0,0","-10,-40","0,-120","10,-210","30,-320","30,-420","30,-530","40,-630","40,-690","70,-760"
"-190,-150","0,0","-10,-10","-20,-20","-50,-40","-90,-60","-120,-80","-140,-90","-160,-110","-180,-120","-190,-130"
"76,-142","0,0","5,-11","19,-34","32,-65","44,-90","55,-106","60,-115","64,-121","68,-127","70,-131"
"-745,-153","0,0","-45,-8","-85,-16","-138,-33","-241,-53","-353,-76","-444,-94","-546,-115","-663,-138","-701,-144"
"-129,-461","0,0","-12,-41","-26,-94","-38,-153","-50,-224","-72,-280","-83,-315","-85,-367","-96,-404","-110,-439"
"-360,-332","0,0","-15,-23","-78,-72","-138,-117","-190,-169","-248,-225","-265,-255","-276,-269","-303,-295","-323,-312"
"-401,-274","0,0","-28,-15","-62,-37","-119,-79","-202,-142","-263,-189","-304,-217","-346,-243","-367,-259","-377,-266"
"610,-490","0,0","38,-55","94,-120","162,-173","218,-215","312,-273","403,-339","445,-376","510,-421","581,-457"
"-234,322","0,0","-17,21","-42,52","-62,87","-88,131","-115,176","-141,219","-176,258","-205,288","-224,311"
"490,-219","0,0","45,-24","82,-41","140,-68","188,-90","257,-117","327,-145","413,-180","448,-200","468,-209"
"-87,392","0,0","-6,19","-16,57","-25,104","-38,169","-60,250","-86,309","-96,344","-98,366","-92,381"
"-514,-194","0,0","-61,-32","-91,-44","-147,-66","-194,-82","-259,-108","-319,-131","-364,-145","-472,-169","-492,-180"
"707,-188","0,0","81,-15","162,-32","253,-53","331,-76","399,-104","467,-130","570,-161","643,-170","680,-182"
"-582,482","0,0","-38,32","-119,105","-196,166","-270,231","-357,301","-424,365","-508,433","-533,449","-551,462"
"-723,-206","0,0","-14,-3","-31,-13","-72,-37","-166,-80","-250,-104","-359,-126","-442,-148","-517,-165","-633,-193"
"-735,20","0,0","-73,1","-183,-4","-268,-4","-339,-4","-422,4","-532,4","-628,4","-707,10","-735,20"
"-454,-489","0,0","-44,-26","-84,-89","-160,-158","-217,-245","-256,-315","-310,-372","-389,-416","-425,-442","-425,-463"
"480,432","0,0","32,39","108,86","187,148","302,226","353,289","417,340","450,369","475,392","478,412"
"-356,14","0,0","-8,3","-18,5","-43,5","-111,5","-178,5","-250,5","-310,5","-328,5","-341,9"
"-92,339","0,0","-8,19","-23,83","-37,166","-45,225","-56,255","-67,279","-79,300","-85,314","-88,326"
"4,109","0,0","0,6","0,18","0,37","0,57","0,75","1,86","2,92","2,97","3,104"
"410,92","0,0","30,7","80,18","153,26","240,37","291,47","317,58","352,68","376,76","423,95"
"-610,-120","0,0","-29,-12","-109,-37","-193,-54","-296,-75","-385,-93","-465,-107","-507,-113","-565,-120","-589,-120"
"-841,-463","0,0","-44,-16","-161,-63","-319,-129","-455,-192","-582,-255","-689,-302","-717,-336","-800,-389","-834,-433"
"894,429","0,0","128,44","185,66","295,108","410,154","525,221","676,288","797,337","866,379","895,410"
"-611,-460","0,0","-53,-24","-160,-96","-243,-167","-311,-214","-425,-270","-518,-329","-562,-371","-597,-421","-606,-444"
"-625,458","0,0","-56,46","-166,132","-281,212","-357,267","-423,314","-489,365","-546,403","-607,444","-625,458"
"-82,-274","0,0","-7,-33","-13,-98","-14,-133","-22,-159","-37,-196","-67,-223","-83,-240","-84,-250","-84,-261"
"560,111","0,0","67,15","196,37","284,53","363,68","421,81","446,88","470,95","499,99","549,109"
"321,-286","0,0","18,-14","55,-44","87,-72","129,-108","164,-137","205,-173","255,-220","293,-255","305,-265"
"656,-239","0,0","42,-33","104,-60","174,-106","253,-152","292,-164","382,-182","479,-185","578,-201","615,-213"
"-773,-452","0,0","-41,-18","-139,-72","-246,-136","-371,-211","-474,-275","-606,-336","-707,-382","-742,-426","-760,-450"
"-512,312","0,0","-23,10","-88,50","-158,95","-231,136","-308,181","-394,231","-464,271","-494,289","-502,300"
"-802,-118","0,0","-37,0","-124,-24","-309,-70","-510,-124","-637,-149","-723,-150","-780,-145","-818,-125","-818,-120"
"149,119","0,0","5,4","20,12","26,21","41,30","87,55","121,81","135,97","139,105","143,112"
"-579,-203","0,0","-25,-12","-96,-42","-153,-65","-240,-100","-313,-126","-365,-147","-417,-167","-439,-175","-515,-189"
"800,-420","0,0","130,-70","280,-150","430,-240","520,-280","570,-300","610,-320","660,-360","730,-400","760,-420"
"-7160,930","0,0","-330,70","-1020,70","-2060,240","-3150,410","-4170,560","-5270,730","-6000,880","-6560,930","-6960,930"
"-5890,-1080","0,0","-130,-60","-550,-200","-1130,-330","-2170,-610","-3030,-780","-4040,-950","-4660,-1060","-5330,-1060","-5660,-1060"
"3000,3710","0,0","220,370","610,960","850,1410","1150,1920","1620,2520","2060,3030","2240,3210","2510,3390","2810,3570"
"8610,-710","0,0","540,10","1840,10","2860,10","3950,10","4820,10","5730,-70","6890,-280","7800,-580","8320,-680"
"-2810,3010","0,0","-170,190","-520,580","-910,1040","-1470,1570","-1830,1880","-2060,2120","-2300,2430","-2480,2640","-2810,3010"
"4870,2630","0,0","240,210","1030,700","1510,1040","2040,1330","2740,1620","3430,1910","3940,2140","4320,2300","4550,2420"
"-1300,-1220","0,0","-90,-70","-520,-400","-780,-560","-1090,-770","-1340,-930","-1630,-1100","-1780,-1210","-1650,-1250","-1560,-1250"
"2550,-3570","0,0","130,-210","450,-560","730,-1050","1190,-1640","1450,-1990","1770,-2410","2030,-2730","2320,-3120","2420,-3260"
"290,-2980","0,0","0,-240","0,-710","70,-1120","140,-1460","210,-1780","260,-2060","300,-2340","300,-2550","300,-2810"
"990,-2670","0,0","10,-140","80,-390","230,-740","380,-1100","520,-1450","640,-1700","730,-1950","830,-2190","910,-2410"
"1240,-4760","0,0","70,-400","180,-960","330,-1750","510,-2500","660,-3020","850,-3480","940,-3800","1070,-4150","1140,-4470"
"-2130,2970","0,0","-80,110","-220,310","-480,660","-760,1110","-1020,1530","-1350,2040","-1660,2420","-1880,2670","-2040,2840"
"8030,4220","0,0","180,350","820,830","1670,1280","2680,1700","3740,2240","4690,2820","6210,3460","7100,3780","7700,4030"
"-3290,330","0,0","-120,40","-380,40","-1060,40","-1660,40","-2140,110","-2440,130","-2610,160","-2910,220","-3170,270"
"-3850,2750","0,0","-140,110","-310,250","-570,480","-1000,780","-1560,1130","-2140,1480","-2590,1750","-3040,2050","-3380,2350"
"-1300,610","0,0","-40,0","-90,10","-180,40","-270,70","-400,130","-560,220","-710,310","-910,400","-1120,500"
"-8000,-2560","0,0","-260,-70","-1350,-460","-2700,-880","-3970,-1340","-5110,-1680","-5920,-1970","-7000,-2200","-7340,-2280","-7660,-2390"
"6020,220","0,0","450,30","1700,30","2910,130","3390,130","3800,170","4540,170","5240,170","6010,170","6130,190"
"6200,930","0,0","770,150","1720,360","2400,490","3530,720","4510,900","4840,930","5610,940","5880,930","6060,930"
"-3990,410","0,0","-140,10","-540,20","-1540,20","-2330,20","-2800,60","-3100,120","-3310,180","-3550,280","-3780,360"
"-1100,4240","0,0","-140,290","-300,830","-430,1440","-520,1890","-620,2440","-690,2870","-800,3420","-900,3790","-1030,4090"
"-1040,-1420","0,0","-40,-120","-180,-310","-350,-540","-510,-800","-680,-980","-840,-1190","-930,-1310","-980,-1390","-1040,-1420"
"8020,-1050","0,0","530,-80","1650,-170","2980,-270","3940,-340","4940,-390","6370,-620","7150,-830","7510,-930","8020,-1050"
"2570,-860","0,0","350,-230","990,-600","1360,-780","1940,-970","2670,-1120","2980,-1140","2970,-1050","2860,-980","2730,-930"
"-16400,10700","0,0","-1500,700","-3200,1400","-4100,2000","-5900,3000","-8100,4400","-9700,5700","-11600,7500","-13900,9100","-15500,10100"
"15800,-17000","0,0","600,-1100","2200,-3100","4300,-5300","6600,-7100","8600,-8700","10300,-10300","11700,-11800","13100,-13500","14400,-15300"
"42800,-7900","0,0","1900,-300","6900,-1600","11400,-3000","18100,-4100","23400,-5100","27900,-5400","35100,-6400","39700,-7400","42800,-7900"
"-68400,19900","0,0","-6600,1500","-13900,2900","-23600,4600","-32800,7800","-45000,10200","-53600,13400","-62200,16600","-65600,18400","-68400,19900"
"-67500,-13900","0,0","-5000,-1800","-13000,-4900","-22700,-7100","-31000,-8900","-45400,-11700","-54000,-13300","-59200,-13500","-66000,-13500","-67500,-13900"
"-10300,17100","0,0","-600,1100","-1800,3300","-3200,6100","-5200,9300","-6700,12100","-8200,14300","-9300,15700","-9800,16400","-10300,17100"
"-80500,-31900","0,0","-5400,-2400","-13200,-6000","-24200,-10300","-31800,-13200","-46600,-17500","-60400,-20500","-71600,-22900","-77400,-26200","-79200,-30200"
"-35,17","0,0","-4,4","-9,8","-13,9","-16,10","-19,12","-23,13","-27,15","-30,15","-32,16"
"552,329","0,0","48,26","103,59","190,104","244,137","319,183","407,235","447,267","479,288","501,302"
"-604,402","0,0","-37,28","-124,71","-204,132","-300,212","-420,292","-490,326","-544,343","-571,361","-591,383"
"799,320","0,0","36,12","93,41","241,113","375,168","466,203","553,236","647,266","708,292","768,308"
"628,468","0,0","59,48","124,121","195,198","305,275","386,331","468,380","520,415","582,453","607,467"
"575,-319","0,0","26,-16","109,-69","197,-123","285,-173","349,-206","433,-250","493,-279","529,-291","550,-302"
"-585,332","0,0","-30,27","-111,75","-208,124","-289,174","-354,219","-412,257","-477,299","-515,321","-551,332"
"631,-340","0,0","56,-34","142,-85","232,-138","302,-180","373,-223","431,-258","501,-291","566,-317","611,-335"
"802,-423","0,0","59,-36","161,-97","292,-173","370,-208","465,-246","572,-288","673,-330","727,-365","774,-408"
"-96,-11","0,0","-11,-2","-27,-5","-43,-8","-59,-11","-64,-12","-68,-12","-70,-13","-76,-13","-83,-13"
"-792,418","0,0","-23,11","-112,44","-214,83","-352,167","-482,238","-584,301","-653,343","-704,372","-749,398"
"-766,365","0,0","-71,17","-170,53","-298,104","-431,153","-521,217","-613,294","-665,333","-719,356","-749,365"
"796,342","0,0","69,25","98,35","195,63","333,102","478,141","633,187","752,228","794,268","794,316"
"810,431","0,0","86,45","183,109","266,157","394,206","538,264","615,298","690,340","750,379","793,408"
"-594,451","0,0","-38,30","-104,78","-173,132","-278,217","-373,287","-464,359","-517,400","-551,431","-572,442"
"-802,-498","0,0","-37,-23","-119,-81","-261,-156","-388,-230","-462,-288","-554,-348","-642,-402","-733,-446","-774,-465"
"545,449","0,0","20,17","148,99","263,167","329,232","370,277","415,339","451,385","480,414","528,442"
"862,-449","0,0","104,-55","174,-95","253,-143","313,-178","440,-228","568,-291","680,-341","778,-400","823,-430"
"-732,-436","0,0","-50,-23","-146,-80","-262,-142","-357,-198","-468,-258","-564,-299","-637,-344","-687,-382","-724,-414"
"702,400","0,0","21,18","103,75","258,167","429,257","578,322","660,372","685,390","690,395","695,398"
"-611,392","0,0","-24,20","-127,111","-246,204","-324,267","-398,323","-480,347","-543,359","-581,370","-601,383"
"-523,-352","0,0","-27,-26","-58,-56","-125,-95","-240,-144","-408,-213","-446,-256","-479,-306","-504,-335","-523,-352"
"705,-362","0,0","60,-48","167,-111","239,-149","335,-187","412,-220","496,-256","562,-294","622,-329","676,-350"
"653,473","0,0","15,31","127,104","301,210","432,289","514,346","592,388","628,418","648,440","649,456"
"-160,-135","0,0","-8,-9","-16,-19","-33,-33","-64,-58","-108,-87","-149,-112","-167,-123","-177,-131","-176,-135"
"-210,-50","0,0","-12,-3","-39,-12","-57,-19","-102,-36","-155,-47","-193,-50","-227,-50","-241,-50","-229,-50"
"-906,346","0,0","-52,14","-172,46","-350,95","-498,154","-620,200","-723,239","-791,279","-842,304","-880,326"
"830,443","0,0","70,28","154,79","279,138","415,196","559,261","660,317","748,384","782,406","810,432"
"511,363","0,0","24,16","95,62","173,119","257,176","350,229","397,261","459,312","504,349","511,363"
"800,414","0,0","42,16","160,63","287,116","447,201","580,277","667,326","713,359","742,386","777,407"
"-690,353","0,0","-26,20","-123,81","-242,153","-325,187","-422,220","-509,256","-591,293","-626,317","-655,331"
"781,432","0,0","47,11","169,60","338,131","410,189","504,280","601,350","674,386","717,406","767,421"
"739,-376","0,0","30,-15","125,-74","249,-172","369,-251","470,-295","566,-332","616,-353","702,-384","722,-383"
"-577,473","0,0","-25,19","-73,64","-138,121","-263,209","-396,301","-473,353","-535,412","-580,448","-585,465"
"-823,310","0,0","-40,13","-148,57","-348,137","-501,197","-627,248","-728,268","-761,268","-779,279","-801,297"
"845,-329","0,0","54,-23","135,-60","194,-95","281,-146","407,-213","582,-270","684,-290","762,-292","796,-302"
"-707,-387","0,0","-47,-32","-161,-102","-239,-150","-323,-186","-419,-226","-527,-273","-609,-317","-671,-353","-701,-372"
"-514,-481","0,0","-23,-34","-75,-133","-119,-231","-163,-316","-234,-375","-314,-421","-399,-455","-469,-471","-497,-477"
"-572,427","0,0","-43,23","-88,58","-175,129","-451,283","-548,337","-568,355","-576,372","-578,387","-576,411"
"855,470","0,0","56,26","145,73","275,146","385,205","504,274","572,323","639,369","719,403","823,448"
"-564,348","0,0","-48,35","-178,118","-291,193","-372,252","-424,270","-492,284","-520,298","-548,318","-557,333"
"707,-492","0,0","36,-45","97,-116","217,-238","381,-354","478,-414","562,-453","602,-470","650,-479","687,-489"
"-850,-328","0,0","-49,-27","-130,-74","-231,-125","-383,-184","-578,-230","-687,-252","-743,-269","-777,-289","-827,-317"
"-786,319","0,0","-26,10","-140,57","-390,156","-493,197","-579,231","-673,267","-730,296","-754,307","-770,314"
"-806,-366","0,0","-36,-14","-109,-55","-192,-109","-303,-172","-459,-234","-559,-276","-669,-320","-741,-341","-763,-351"
"-653,-305","0,0","-67,-42","-193,-104","-324,-158","-433,-200","-514,-231","-565,-254","-605,-269","-644,-281","-650,-292"
"516,-430","0,0","43,-40","136,-120","271,-227","351,-287","395,-330","442,-373","484,-405","507,-423","516,-430"
"786,-476","0,0","27,-22","129,-85","287,-181","429,-266","570,-352","678,-401","753,-440","781,-457","788,-467"
"-790,-363","0,0","-45,-29","-201,-110","-407,-203","-594,-259","-738,-292","-804,-318","-811,-328","-809,-339","-800,-357"
"870,-310","0,0","17,-12","113,-53","279,-117","487,-195","646,-254","741,-290","805,-319","876,-321","881,-315"
"-542,341","0,0","-41,25","-145,87","-283,162","-395,214","-437,239","-460,255","-486,278","-517,307","-531,318"
"-102,-94","0,0","-11,-4","-25,-16","-36,-25","-46,-35","-61,-46","-70,-55","-75,-63","-84,-75","-90,-85"
"582,-474","0,0","37,-51","85,-111","160,-184","228,-236","315,-294","398,-352","470,-409","508,-435","546,-453"
"-759,-454","0,0","-58,-26","-140,-70","-235,-126","-344,-189","-475,-266","-549,-309","-623,-361","-678,-397","-727,-429"
"511,-341","0,0","22,-25","61,-56","125,-96","190,-141","275,-191","345,-232","411,-262","452,-294","491,-325"
"644,496","0,0","72,72","141,144","220,219","354,299","475,363","520,398","557,450","591,474","618,481"
"-798,323","0,0","-44,22","-116,73","-211,126","-308,179","-418,224","-523,248","-606,258","-687,278","-747,301"
"-519,-340","0,0","-25,-3","-72,-25","-178,-85","-291,-145","-389,-196","-439,-231","-481,-266","-513,-321","-519,-340"
"686,420","0,0","54,36","126,78","208,133","333,188","524,253","593,293","615,322","645,357","682,397"
"-733,498","0,0","-57,48","-146,118","-256,206","-353,284","-438,343","-533,400","-622,454","-678,484","-705,492"
"-882,348","0,0","-43,12","-117,42","-268,84","-434,119","-603,175","-678,231","-750,282","-810,318","-846,339"
"-87,36","0,0","-8,2","-26,6","-39,11","-49,15","-54,18","-61,22","-68,25","-74,29","-80,32"
"560,346","0,0","33,12","138,110","249,188","315,222","393,258","446,279","495,299","537,325","550,336"
"664,343","0,0","17,23","108,71","185,108","283,161","360,208","447,253","534,289","606,310","664,343"
"747,-420","0,0","40,-25","104,-64","156,-100","257,-192","363,-256","436,-289","559,-339","666,-381","707,-399"
"-638,-442","0,0","-40,-20","-123,-88","-181,-163","-252,-223","-344,-271","-425,-314","-515,-355","-608,-394","-645,-417"
"-575,296","0,0","-25,19","-89,40","-188,73","-293,120","-396,173","-446,203","-501,236","-544,270","-575,296"
"-821,-370","0,0","-33,-18","-123,-67","-271,-125","-402,-182","-532,-254","-614,-295","-712,-335","-771,-359","-821,-370"
"-838,-298","0,0","-49,-19","-149,-56","-306,-115","-538,-175","-689,-212","-773,-237","-824,-256","-833,-267","-832,-282"
"631,406","0,0","54,40","117,90","208,167","332,238","432,291","506,336","566,373","591,392","614,403"
"762,-451","0,0","93,-39","238,-98","344,-161","461,-219","562,-279","622,-327","677,-394","716,-430","740,-443"
"-812,-465","0,0","-25,-31","-74,-97","-160,-167","-289,-245","-457,-321","-646,-380","-730,-398","-785,-424","-792,-447"
"-645,-397","0,0","-29,-37","-65,-94","-149,-201","-275,-268","-377,-309","-467,-345","-566,-380","-642,-396","-645,-397"
"-768,-332","0,0","-22,-10","-93,-52","-178,-106","-281,-174","-393,-225","-500,-264","-622,-289","-684,-307","-731,-325"
"762,-424","0,0","101,-45","225,-118","305,-164","406,-215","485,-250","586,-312","642,-346","713,-392","751,-416"
"-859,-449","0,0","-46,-27","-159,-108","-313,-201","-568,-291","-765,-338","-875,-364","-882,-386","-880,-424","-873,-440"
"-863,-439","0,0","-38,-44","-136,-167","-262,-249","-381,-305","-512,-361","-647,-410","-752,-436","-838,-451","-863,-450"
"-842,-299","0,0","-37,-13","-129,-52","-271,-109","-392,-158","-498,-198","-564,-222","-657,-248","-771,-272","-812,-282"
"712,-424","0,0","80,-49","112,-65","235,-138","372,-203","471,-256","552,-296","623,-336","655,-357","699,-411"
"659,-482","0,0","124,-90","318,-225","403,-286","470,-326","529,-364","567,-389","597,-410","628,-443","646,-464"
"549,401","0,0","31,14","103,61","217,125","323,188","393,255","439,327","493,376","508,388","529,393"
"-681,300","0,0","-36,23","-118,57","-177,79","-258,113","-352,152","-460,207","-566,252","-628,277","-668,292"
"-674,327","0,0","-24,15","-97,60","-203,122","-344,205","-478,260","-573,297","-618,304","-634,308","-656,316"
"716,-377","0,0","78,-31","210,-84","313,-121","420,-170","567,-234","654,-273","713,-304","722,-329","719,-350"
"-619,-307","0,0","-47,-29","-139,-91","-234,-150","-327,-187","-411,-204","-475,-220","-511,-236","-572,-275","-610,-303"
"-840,-501","0,0","-22,-25","-174,-135","-385,-248","-481,-293","-562,-341","-635,-384","-739,-458","-796,-483","-808,-486"
"-173,138","0,0","1,-7","-8,4","-32,20","-49,33","-72,52","-97,76","-129,105","-142,120","-151,131"
"97,-186","0,0","3,-18","12,-39","28,-66","38,-81","50,-101","58,-112","61,-123","72,-148","83,-166"
"-162,218","0,0","-12,16","-39,41","-57,63","-81,93","-98,121","-118,154","-132,178","-146,200","-154,210"
"-322,-290","0,0","-34,-11","-73,-66","-142,-122","-189,-147","-222,-181","-239,-208","-267,-228","-280,-263","-304,-275"
"130,-365","0,0","8,-35","20,-76","37,-122","51,-154","60,-182","86,-233","99,-267","110,-324","121,-343"
"-14,-280","0,0","0,-27","3,-60","3,-86","3,-140","3,-212","3,-246","3,-260","0,-271","-6,-277"
"219,268","0,0","44,22","83,72","110,99","131,114","160,134","193,167","209,204","215,231","218,256"
"-81,-308","0,0","-5,-15","-16,-65","-27,-125","-27,-183","-36,-238","-53,-294","-68,-324","-75,-338","-81,-308"
"-227,-252","0,0","-24,-23","-108,-81","-171,-123","-190,-149","-202,-176","-212,-207","-213,-226","-212,-236","-215,-245"
"-360,-322","0,0","-22,-33","-65,-84","-109,-119","-152,-154","-206,-194","-254,-230","-324,-273","-345,-289","-348,-295"
"331,238","0,0","27,20","120,59","157,88","187,116","249,153","343,199","373,230","368,238","356,238"
"-183,-81","0,0","-9,-1","-35,-12","-75,-28","-114,-45","-138,-53","-146,-57","-152,-61","-157,-65","-164,-70"
"151,-315","0,0","7,-22","19,-57","42,-95","65,-129","91,-171","114,-212","121,-230","128,-263","141,-296"
"251,-52","0,0","20,-7","52,-24","81,-36","108,-46","146,-57","167,-58","188,-58","204,-56","231,-52"
"-283,115","0,0","-37,8","-73,11","-99,22","-134,36","-158,48","-190,67","-231,91","-259,106","-283,115"
"-77,-98","0,0","-3,-8","-15,-28","-28,-56","-37,-77","-42,-89","-46,-99","-50,-106","-52,-108","-57,-108"
"243,-244","0,0","35,-31","85,-93","120,-151","148,-180","174,-200","208,-227","219,-237","224,-244","232,-247"
"-171,-178","0,0","-10,-17","-37,-57","-58,-92","-73,-112","-88,-136","-101,-159","-112,-169","-119,-171","-134,-174"
"118,260","0,0","0,28","14,77","33,122","49,164","57,182","65,219","70,241","77,249","94,254"
"283,-339","0,0","11,-23","53,-89","107,-155","138,-191","175,-233","222,-282","274,-339","288,-355","286,-351"
"-195,-51","0,0","-9,-1","-23,-6","-41,-13","-61,-20","-90,-28","-129,-36","-160,-45","-182,-50","-191,-51"
"-41,-201","0,0","0,-14","-6,-41","-12,-73","-17,-100","-22,-128","-28,-150","-35,-168","-38,-181","-39,-189"
"0,214","0,0","3,24","4,62","4,101","-1,127","-4,145","-4,158","-1,177","0,190","0,205"
"-43,218","0,0","-2,7","-7,31","-15,78","-23,128","-30,166","-34,187","-36,200","-37,206","-40,211"
"145,-161","0,0","9,-11","26,-33","48,-55","73,-75","87,-89","105,-111","123,-133","133,-146","139,-153"
"-221,-386","0,0","-4,-31","-21,-108","-48,-180","-79,-242","-124,-290","-174,-332","-204,-355","-214,-376","-221,-386"
"250,-193","0,0","13,-13","50,-49","104,-93","143,-125","169,-143","192,-160","213,-175","231,-188","241,-193"
"52,-131","0,0","5,-8","12,-24","20,-46","34,-70","44,-86","48,-92","50,-101","52,-109","52,-119"
"-141,-140","0,0","-3,-10","-8,-27","-17,-49","-31,-67","-52,-88","-80,-106","-101,-117","-122,-130","-134,-138"
"149,-95","0,0","9,-8","28,-25","50,-42","73,-60","95,-77","111,-87","115,-91","123,-93","134,-93"
"-250,206","0,0","-11,13","-53,55","-97,90","-127,108","-161,128","-195,151","-221,171","-236,186","-242,197"
"-31,-14","0,0","-1,-1","-2,-1","-3,-2","-5,-3","-6,-3","-8,-5","-11,-6","-14,-7","-17,-7"
"205,228","0,0","32,29","90,79","112,116","125,148","136,170","160,193","181,204","192,211","203,218"
"189,-244","0,0","10,-11","36,-43","82,-83","107,-112","127,-146","153,-187","170,-207","176,-219","189,-244"
"-41,98","0,0","-3,5","-8,15","-13,27","-18,41","-25,56","-28,67","-32,75","-34,82","-36,87"
"78,-149","0,0","6,-7","15,-20","27,-37","38,-56","48,-78","57,-98","64,-114","69,-126","72,-135"
"203,-27","0,0","11,-4","53,-15","107,-26","141,-27","154,-28","167,-28","175,-28","189,-27","203,-27"
"-354,246","0,0","-20,13","-76,51","-131,91","-195,119","-249,152","-291,185","-311,204","-330,220","-344,232"
"297,378","0,0","16,23","63,71","91,144","127,203","171,231","201,254","247,295","287,357","297,378"
"265,-248","0,0","20,-26","54,-60","86,-86","122,-115","163,-149","188,-179","202,-196","221,-216","248,-237"
"385,180","0,0","42,19","112,48","185,79","271,101","304,116","319,127","354,152","363,159","375,170"
"257,375","0,0","75,57","217,152","236,192","232,217","229,245","238,278","241,306","242,334","251,352"
"-270,205","0,0","-19,13","-65,49","-114,95","-147,123","-171,138","-197,151","-229,171","-246,184","-260,197"
"-166,239","0,0","-8,12","-26,40","-52,85","-82,134","-121,174","-146,196","-156,207","-160,216","-162,228"
"123,-243","0,0","9,-24","35,-72","61,-111","80,-142","96,-167","110,-190","116,-203","119,-216","123,-231"
